2.841595483541853984e+00;4.312445632019937802e-01;1.000000000000000000e+00
1.923522046320242929e+00;4.148777234357555521e+00;0.000000000000000000e+00
1.022028595847941146e+00;4.116603477422556168e+00;0.000000000000000000e+00
1.441932518276954900e+00;2.767543641171166247e+00;0.000000000000000000e+00
1.744381349734406284e+00;9.950638262067202922e-01;1.000000000000000000e+00
7.624106117094293644e-01;1.164714529287119715e+00;1.000000000000000000e+00
1.131217504243411387e+00;4.681949847050563385e+00;0.000000000000000000e+00
1.153696220800247918e+00;3.902006391240127936e+00;0.000000000000000000e+00
3.549752065924246747e+00;-1.172321365075595700e+00;1.000000000000000000e+00
6.283579292203425037e-01;4.460136296552369650e+00;0.000000000000000000e+00
8.848433091638230330e-02;2.322990859224463023e+00;0.000000000000000000e+00
2.211774059398253556e+00;1.129844696138212701e+00;1.000000000000000000e+00
2.827058072646545295e+00;1.721167813901668175e+00;1.000000000000000000e+00
2.015984703205382367e+00;-2.704298378032605754e-01;1.000000000000000000e+00
3.004688328358638749e+00;9.852149013231277230e-01;1.000000000000000000e+00
-6.376277690114564578e-01;4.091047047234421363e+00;0.000000000000000000e+00
-7.300001120785175601e-01;6.254562722680179654e+00;0.000000000000000000e+00
1.956814997007445545e+00;2.341853735758294697e-01;1.000000000000000000e+00
6.312066124503463715e-01;4.043437765757427749e-01;1.000000000000000000e+00
2.578544181964631754e+00;7.261173287156887923e-01;1.000000000000000000e+00
2.470349151704101409e+00;4.098629063682588836e+00;0.000000000000000000e+00
8.730512267529372261e-01;4.714385829386761984e+00;0.000000000000000000e+00
3.419479848655314624e-01;3.941046161461251973e+00;0.000000000000000000e+00
1.402858939045857900e+00;5.067102847503357488e-01;1.000000000000000000e+00
1.417830495880648911e+00;5.003918456091391853e-01;1.000000000000000000e+00
-1.888797622368614260e-01;5.204613814402577532e+00;0.000000000000000000e+00
2.745085685967666222e+00;2.199509889502935245e+00;1.000000000000000000e+00
2.481526252210978889e+00;1.574571694968182278e+00;1.000000000000000000e+00
2.458305365138357956e-02;2.962156521297256262e+00;1.000000000000000000e+00
1.919317820754557147e+00;2.034555022540632141e+00;1.000000000000000000e+00
2.038247107571437233e+00;1.276815395493018590e+00;1.000000000000000000e+00
3.019374178891189864e-01;4.335617885722741427e+00;0.000000000000000000e+00
4.666178967948415579e-01;3.865713025837203443e+00;0.000000000000000000e+00
1.411649118599987318e+00;-1.325739492286489796e+00;1.000000000000000000e+00
4.218503470713567793e+00;2.234191609374328813e+00;1.000000000000000000e+00
1.686085683490434306e+00;6.582844823620104258e-01;1.000000000000000000e+00
1.042787300929662875e+00;4.606259225188171769e+00;0.000000000000000000e+00
9.508841820044273696e-01;9.498287391989111983e-01;1.000000000000000000e+00
1.184545056623355297e+00;5.280426363932102518e+00;0.000000000000000000e+00
4.314576472123730078e+00;8.554065082772941420e-01;1.000000000000000000e+00
2.859420775602749210e+00;2.956028266305943397e+00;0.000000000000000000e+00
1.241903262228674976e+00;-5.687606678645771296e-01;1.000000000000000000e+00
1.189877155863710012e-01;1.086442256731765310e+00;1.000000000000000000e+00
1.021024679648413258e+00;1.579258178219563824e+00;1.000000000000000000e+00
-5.149875141591104821e-01;4.743179028712926737e+00;0.000000000000000000e+00
1.840706277406000790e+00;3.561622307041948154e+00;0.000000000000000000e+00
5.411165268248576687e-01;6.153051055927731383e+00;0.000000000000000000e+00
2.843828068696462541e+00;3.326509447571979194e+00;0.000000000000000000e+00
2.899212105026879982e+00;5.784302118882814092e+00;0.000000000000000000e+00
2.155049649706145765e+00;4.123862491636039351e+00;0.000000000000000000e+00
5.730931315733154285e-01;5.526232397830817433e+00;0.000000000000000000e+00
-1.968533265676648547e-01;6.247408513097682636e+00;0.000000000000000000e+00
2.579158545267083547e+00;9.860857469825982102e-01;1.000000000000000000e+00
1.099322520940100967e+00;5.516818842385504684e-01;1.000000000000000000e+00
8.080351735281943171e-02;4.690689825307652328e+00;0.000000000000000000e+00
5.626510977867477115e-01;3.556332516007632449e+00;0.000000000000000000e+00
1.363217673648486894e+00;2.434040714183734799e+00;1.000000000000000000e+00
6.897171416325287296e-02;4.355732723244528870e+00;0.000000000000000000e+00
2.817022188151295792e-01;4.154152787120719559e+00;0.000000000000000000e+00
1.010014155285923199e+00;2.108808949620637918e+00;1.000000000000000000e+00
2.197220684753657505e+00;5.783352427928416528e-01;1.000000000000000000e+00
2.965446429525469885e+00;1.214881875129238953e+00;1.000000000000000000e+00
1.631237965020410075e-01;2.577504725116713136e+00;0.000000000000000000e+00
1.922386943845922236e+00;5.998727805362085164e-01;1.000000000000000000e+00
3.181903443539384924e+00;-1.822678484254864895e-01;1.000000000000000000e+00
9.867700992673155147e-01;6.089657821354225398e+00;0.000000000000000000e+00
2.843829038973065160e+00;5.209831985723774928e+00;0.000000000000000000e+00
1.289337780197396421e+00;3.449691588146665211e+00;0.000000000000000000e+00
-7.228288652059755570e-02;2.883769390269415034e+00;0.000000000000000000e+00
1.705360640724031818e+00;4.432770238205800517e+00;0.000000000000000000e+00
5.144705069882531401e-01;9.609256541382685812e-01;1.000000000000000000e+00
7.082667075951146751e-01;5.106243723244785038e+00;0.000000000000000000e+00
-2.942149199392385395e-01;5.273184035606401032e+00;0.000000000000000000e+00
2.976126345213697011e+00;1.216391312880958031e+00;1.000000000000000000e+00
1.054729293646132771e-01;3.724937662683974526e+00;0.000000000000000000e+00
2.464522272342094755e+00;6.199676503478973366e+00;0.000000000000000000e+00
1.655818492170002765e+00;1.267719547785455703e+00;1.000000000000000000e+00
1.599735017915534740e+00;9.151428189629935428e-01;1.000000000000000000e+00
4.654649409776220326e-01;3.123155143325977878e+00;0.000000000000000000e+00
2.063540041011786563e-01;4.843036518740206908e+00;0.000000000000000000e+00
2.912098133335569106e+00;2.466380666377899766e-01;1.000000000000000000e+00
5.889432611385427840e-01;4.001484576873054699e+00;0.000000000000000000e+00
1.737307803693488584e+00;4.425462343941218180e+00;0.000000000000000000e+00
1.352695609702124546e+00;3.204386536864195278e+00;0.000000000000000000e+00
4.723291240977960381e-01;1.508043039045142031e+00;1.000000000000000000e+00
3.243297313785179714e+00;1.214606271862786357e+00;1.000000000000000000e+00
3.154927117319990870e+00;1.552927390660534535e+00;1.000000000000000000e+00
4.359184219116819747e+00;-1.623521627836104209e-01;1.000000000000000000e+00
1.590349448892575346e+00;5.225993999014916902e+00;0.000000000000000000e+00
3.246024702534102691e+00;2.849421652849625453e+00;0.000000000000000000e+00
1.372276791208140390e+00;3.210725818717884206e+00;0.000000000000000000e+00
